Time,PM1_1M,PM1_5M,PM1_15M,PM1_1H,PM2P5_1M,PM2P5_5M,PM2P5_15M,PM2P5_1H,PM10_1M,PM10_5M,PM10_15M,PM10_1H
"2018-02-14 19:00:00",0.500,0.500,0.500,0.400,0.900,0.800,0.800,0.900,3278.000,656.500,219.800,59.300,
"2018-02-14 19:15:00",0.600,0.600,0.600,0.500,1.100,1.100,1.000,0.900,3278.400,656.800,220.100,57.400,
"2018-02-14 19:30:00",0.800,0.800,0.700,0.500,1.300,1.200,1.200,1.000,3278.200,657.400,220.400,56.300,
"2018-02-14 19:45:00",0.900,0.800,0.800,0.600,1.400,1.300,1.200,1.100,3278.500,657.500,220.200,56.300,
"2018-02-14 20:00:00",0.800,0.800,0.800,0.700,1.200,1.300,1.300,1.200,3278.600,657.000,220.800,56.500,
"2018-02-14 20:15:00",0.600,0.600,0.700,0.700,1.100,1.100,1.200,1.200,3278.200,657.400,220.400,56.600,
"2018-02-14 20:30:00",0.500,0.500,0.500,0.700,0.900,0.900,0.900,1.200,3279.000,657.000,220.200,56.500,
"2018-02-14 20:45:00",0.500,0.500,0.400,0.600,1.000,0.800,0.800,1.000,3278.900,657.800,220.200,56.500,
"2018-02-14 21:00:00",0.500,0.500,0.500,0.500,0.800,0.800,0.800,0.900,3278.900,656.800,220.200,56.400,
"2018-02-14 21:15:00",0.600,0.500,0.500,0.500,1.000,0.800,0.900,0.900,3281.500,657.100,220.100,56.300,
"2018-02-14 21:30:00",0.700,0.500,0.500,0.500,1.100,0.900,0.900,0.900,3281.000,657.900,221.700,56.700,
"2018-02-14 21:45:00",0.600,0.600,0.500,0.500,1.000,1.000,1.000,0.900,3281.400,658.900,221.800,57.100,
"2018-02-14 22:00:00",0.600,0.500,0.600,0.500,1.000,0.900,1.000,0.900,3278.200,656.800,220.200,57.100,
"2018-02-14 22:15:00",0.500,0.500,0.500,0.500,0.900,0.900,0.900,1.000,3278.300,656.700,220.200,57.100,
"2018-02-14 22:30:00",0.600,0.500,0.500,0.500,0.900,0.900,0.900,0.900,3278.500,657.000,220.200,56.800,
"2018-02-14 22:45:00",0.600,0.600,0.600,0.600,1.000,0.900,1.000,1.000,3278.300,657.000,220.700,56.500,
"2018-02-14 23:00:00",0.500,0.500,0.500,0.600,1.000,0.900,0.900,0.900,3278.100,656.900,220.100,56.500,
"2018-02-14 23:15:00",0.700,0.700,0.600,0.600,1.200,1.100,1.000,1.000,3278.300,656.800,220.000,56.400,
"2018-02-14 23:30:00",0.600,0.600,0.700,0.600,1.000,1.000,1.100,1.000,3278.100,657.200,220.300,56.400,
"2018-02-14 23:45:00",1.000,0.900,0.800,0.700,1.400,1.300,1.200,1.000,3278.300,657.200,220.300,56.300,
