Time,PM1_1M,PM1_5M,PM1_15M,PM1_1H,PM2P5_1M,PM2P5_5M,PM2P5_15M,PM2P5_1H,PM10_1M,PM10_5M,PM10_15M,PM10_1H
"2018-02-06 06:30:00",1.100,1.200,1.000,1.000,2.100,2.300,2.000,2.500,3284.100,662.400,225.300,71.700,
"2018-02-06 06:45:00",0.900,0.800,0.900,0.900,1.800,2.000,1.800,2.200,3281.000,687.100,233.100,68.400,
"2018-02-06 07:00:00",1.300,1.000,0.900,1.000,3.400,2.200,2.200,2.400,3338.100,676.300,243.600,71.800,
"2018-02-06 07:15:00",1.600,1.800,1.500,1.000,3.200,4.700,3.300,2.300,3309.100,712.600,251.000,73.500,
"2018-02-06 07:30:00",1.400,1.500,2.100,1.300,2.900,2.900,5.900,3.300,3286.800,667.900,287.900,89.200,
"2018-02-06 07:45:00",2.900,2.700,3.500,2.000,9.200,9.900,13.400,6.200,3346.800,799.600,383.900,126.800,
"2018-02-06 08:00:00",6.300,4.600,4.000,2.800,23.400,16.500,14.600,9.300,3526.000,816.900,391.800,164.800,
"2018-02-06 08:15:00",3.200,3.300,2.700,3.100,7.700,8.500,8.000,10.500,3321.400,705.500,300.000,177.100,
"2018-02-06 08:30:00",1.500,1.700,2.100,3.100,2.900,3.300,4.500,10.100,3291.100,669.300,245.500,166.500,
"2018-02-06 08:45:00",1.300,1.500,2.800,2.900,3.400,4.100,9.200,9.100,3329.300,699.800,380.100,165.500,
"2018-02-06 09:00:00",1.800,1.400,1.300,2.200,7.300,3.700,3.200,6.200,3406.900,707.200,248.500,129.700,
"2018-02-06 09:15:00",1.000,1.000,1.100,1.800,2.100,2.000,2.300,4.800,3283.500,664.900,230.500,112.300,
"2018-02-06 09:30:00",1.100,1.100,1.100,1.600,2.700,2.700,2.700,4.300,3294.800,685.600,243.300,111.800,
"2018-02-06 09:45:00",0.800,1.000,1.600,1.300,1.800,2.300,5.900,3.500,3282.500,672.100,291.500,89.600,
"2018-02-06 10:00:00",1.300,2.800,1.500,1.300,3.900,11.000,5.100,4.000,3302.900,787.000,270.700,95.100,
"2018-02-06 10:15:00",1.000,1.000,1.000,1.300,2.500,2.900,2.700,4.100,3303.300,692.100,244.900,98.800,
"2018-02-06 10:30:00",1.300,1.600,1.700,1.500,3.400,4.300,5.300,4.700,3301.300,705.400,279.600,107.800,
"2018-02-06 10:45:00",0.900,1.700,1.800,1.500,1.900,5.800,5.900,4.700,3286.000,704.900,279.200,104.700,
"2018-02-06 11:00:00",0.900,1.700,1.100,1.400,2.200,6.200,3.300,4.300,3285.300,727.300,248.400,99.200,
"2018-02-06 11:15:00",0.700,1.000,1.100,1.400,1.600,4.000,3.500,4.500,3285.100,733.100,261.600,103.300,
"2018-02-06 11:30:00",0.900,1.000,1.400,1.300,1.800,3.100,5.200,4.500,3282.600,685.300,270.900,101.200,
"2018-02-06 11:45:00",1.000,2.300,2.600,1.500,2.300,6.900,8.900,5.200,3284.700,699.100,294.000,104.900,
"2018-02-06 12:00:00",0.900,0.900,1.600,1.700,2.200,2.100,5.200,5.700,3287.800,667.000,257.400,107.100,
"2018-02-06 12:15:00",2.800,1.700,2.400,2.000,8.100,4.900,7.800,6.800,3320.600,689.400,278.400,111.400,
"2018-02-06 12:30:00",2.400,5.000,3.400,2.500,11.400,17.600,11.300,8.300,3455.100,813.100,314.600,122.300,
"2018-02-06 12:45:00",15.900,10.300,6.300,3.400,60.600,37.600,22.600,11.700,3824.000,1002.400,417.800,153.200,
"2018-02-06 13:00:00",1.700,5.100,2.700,3.700,5.500,15.100,8.400,12.600,3338.100,758.200,300.300,164.000,
"2018-02-06 13:15:00",1.200,1.000,3.400,3.900,3.900,2.700,11.600,13.500,3330.300,682.600,337.700,178.800,
"2018-02-06 13:30:00",3.700,1.600,2.000,3.600,10.900,4.400,6.800,12.400,3357.700,686.100,288.400,172.200,
"2018-02-06 13:45:00",0.800,0.800,1.200,2.300,1.900,2.200,3.500,7.600,3289.200,674.500,252.100,130.800,
"2018-02-06 14:00:00",1.400,1.300,4.300,2.700,4.100,3.600,13.100,8.800,3324.200,685.900,323.000,136.500,
"2018-02-06 14:15:00",0.800,0.800,1.000,2.100,1.700,1.800,2.500,6.500,3285.300,666.500,236.800,111.200,
"2018-02-06 14:30:00",0.500,0.900,2.300,2.200,1.300,2.100,6.400,6.400,3283.600,672.000,273.100,107.400,
"2018-02-06 14:45:00",0.600,0.600,0.600,2.000,1.300,1.300,1.400,5.900,3286.900,662.000,225.900,100.900,
"2018-02-06 15:00:00",0.600,1.000,1.000,1.200,1.300,2.900,2.600,3.200,3280.300,682.700,239.400,80.000,
"2018-02-06 15:15:00",0.500,0.600,0.600,1.100,1.200,1.200,1.300,2.900,3285.200,663.600,227.300,77.600,
"2018-02-06 15:30:00",5.000,1.900,1.000,0.800,18.400,7.100,3.300,2.100,3589.800,759.700,259.800,74.300,
"2018-02-06 15:45:00",0.700,2.300,2.000,1.100,1.600,7.700,7.500,3.700,3280.400,727.400,327.000,99.500,
"2018-02-06 16:00:00",0.800,1.800,1.100,1.200,1.800,5.400,3.100,3.800,3287.800,708.500,244.700,100.800,
"2018-02-06 16:15:00",0.400,0.700,0.500,1.200,0.800,1.900,1.400,3.800,3283.100,679.500,233.900,102.500,
"2018-02-06 16:30:00",0.700,1.200,3.100,1.700,1.400,3.000,9.000,5.200,3292.400,690.000,320.300,117.600,
"2018-02-06 16:45:00",4.300,1.200,1.000,1.400,19.500,4.600,3.800,4.300,3466.900,698.000,264.800,102.100,
"2018-02-06 17:00:00",1.000,0.800,0.700,1.300,3.900,2.400,2.200,4.100,3314.500,675.400,237.400,100.300,
"2018-02-06 17:15:00",1.200,0.800,1.100,1.500,4.400,2.400,3.300,4.600,3330.800,682.600,245.000,103.000,
"2018-02-06 17:30:00",1.800,1.100,1.400,1.100,4.400,3.000,4.600,3.500,3295.000,681.900,257.600,87.400,
"2018-02-06 17:45:00",0.900,1.100,1.400,1.200,1.500,1.800,3.900,3.500,3280.900,660.300,251.900,84.100,
"2018-02-06 18:00:00",1.900,3.800,2.000,1.500,3.500,9.400,4.900,4.200,3285.300,695.500,241.900,85.200,
"2018-02-06 18:15:00",4.700,3.500,2.300,1.800,19.100,11.500,7.300,5.200,3432.100,732.200,274.500,92.600,
"2018-02-06 18:30:00",4.700,3.200,2.900,2.200,14.500,7.200,6.400,5.600,3361.500,692.300,254.000,91.800,
"2018-02-06 18:45:00",1.500,4.000,5.300,3.100,4.100,11.100,14.300,8.100,3297.300,710.800,289.100,100.300,
"2018-02-06 19:00:00",1.700,0.900,1.000,2.900,6.800,3.100,3.700,7.800,3376.800,689.600,252.600,103.000,
"2018-02-06 19:15:00",1.800,1.900,1.300,2.600,2.700,3.200,2.400,6.600,3283.500,668.600,231.900,92.900,
"2018-02-06 19:30:00",1.300,2.400,2.400,2.500,2.000,7.500,5.700,6.500,3281.000,748.400,265.500,95.900,
"2018-02-06 19:45:00",5.100,3.400,3.300,2.000,10.300,8.000,10.100,5.500,3333.100,714.900,322.000,104.200,
"2018-02-06 20:00:00",2.200,1.200,4.800,2.900,8.000,3.700,9.500,6.900,3383.200,698.200,288.400,113.100,
"2018-02-06 20:15:00",1.800,1.600,1.400,3.000,5.700,4.000,3.600,7.200,3344.700,691.200,247.400,117.000,
"2018-02-06 20:30:00",1.100,4.000,4.700,3.500,2.400,6.000,7.700,7.700,3288.800,670.100,249.800,113.000,
"2018-02-06 20:45:00",1.300,1.000,1.000,3.000,4.100,3.800,4.000,6.200,3301.600,704.000,270.300,100.100,
"2018-02-06 21:00:00",2.700,3.300,2.300,2.400,5.700,10.000,6.700,5.500,3323.300,802.800,297.700,102.500,
"2018-02-06 21:15:00",2.400,2.700,3.600,2.900,5.400,6.000,9.800,7.100,3299.500,681.400,312.100,118.600,
"2018-02-06 21:30:00",1.900,2.800,2.500,2.400,7.400,13.100,10.000,7.600,3393.900,906.800,393.100,154.500,
"2018-02-06 21:45:00",6.200,2.200,1.800,2.600,14.700,5.300,4.700,7.800,3333.900,682.500,255.900,150.900,
"2018-02-06 22:00:00",1.100,1.100,3.800,2.900,2.700,2.700,9.000,8.400,3301.000,671.800,258.100,141.000,
"2018-02-06 22:15:00",2.800,2.200,1.400,2.300,7.500,7.300,4.100,6.900,3306.900,771.000,268.300,130.000,
"2018-02-06 22:30:00",1.000,2.300,2.600,2.400,3.200,7.400,7.500,6.300,3310.300,750.300,276.000,100.700,
"2018-02-06 22:45:00",0.500,0.500,0.500,2.100,1.200,1.100,1.300,5.500,3285.100,661.900,225.200,93.100,
"2018-02-06 23:00:00",1.000,0.800,0.600,1.300,2.200,1.700,1.300,3.500,3282.600,661.800,223.700,84.500,
"2018-02-06 23:15:00",0.400,1.800,1.100,1.200,1.100,4.100,2.600,3.200,3285.100,686.800,238.100,76.900,
"2018-02-06 23:30:00",0.500,0.700,0.500,0.700,1.100,2.500,1.600,1.700,3280.100,719.200,243.600,68.800,
"2018-02-06 23:45:00",1.500,2.100,1.600,0.900,3.800,5.300,4.000,2.400,3298.900,686.500,243.700,73.400,
