Time,PM1_1M,PM1_5M,PM1_15M,PM1_1H,PM2P5_1M,PM2P5_5M,PM2P5_15M,PM2P5_1H,PM10_1M,PM10_5M,PM10_15M,PM10_1H
"2018-02-13 17:45:00",2.700,2.400,2.300,2.300,4.600,4.000,3.800,3.800,3287.000,662.900,225.200,62.000,
"2018-02-13 18:00:00",17.000,6.700,4.700,2.900,21.300,9.300,6.800,4.600,3302.400,672.900,230.300,63.200,
"2018-02-13 18:15:00",2.500,3.800,5.300,3.600,4.200,5.800,7.600,5.500,3285.700,665.000,230.200,63.700,
"2018-02-13 18:30:00",22.800,14.700,12.100,6.100,31.600,20.400,16.800,8.800,3320.200,681.200,239.800,67.500,
"2018-02-13 18:45:00",2.900,2.600,8.200,7.500,4.500,4.500,11.800,10.700,3284.400,666.300,234.300,69.800,
"2018-02-13 19:00:00",7.300,20.700,13.600,9.800,10.600,29.100,19.300,13.900,3290.100,688.400,241.400,72.600,
"2018-02-13 19:15:00",2.700,3.000,3.100,9.200,5.000,5.200,5.300,13.300,3288.100,667.200,230.000,72.500,
"2018-02-13 19:30:00",3.200,3.200,3.100,7.000,5.700,5.400,5.200,10.400,3292.400,667.400,229.500,70.000,
"2018-02-13 19:45:00",2.200,2.200,2.400,5.500,3.800,3.800,4.100,8.500,3282.700,663.600,226.000,67.900,
"2018-02-13 20:00:00",2.100,2.100,2.100,2.700,3.600,3.700,3.800,4.600,3282.400,665.000,227.200,64.300,
"2018-02-13 20:15:00",2.800,2.700,2.200,2.500,4.800,4.900,4.000,4.300,3288.100,671.700,228.200,63.900,
"2018-02-13 20:30:00",2.000,2.000,2.100,2.200,3.500,3.600,3.700,3.900,3282.000,663.200,226.900,63.200,
"2018-02-13 20:45:00",2.000,2.000,2.000,2.100,3.500,3.500,3.500,3.800,3281.300,661.100,224.600,62.900,
"2018-02-13 21:00:00",2.200,2.000,2.000,2.100,3.900,3.600,3.500,3.700,3282.800,661.500,225.000,62.400,
"2018-02-13 21:15:00",2.100,2.300,2.100,2.000,3.600,4.100,3.700,3.600,3283.300,667.000,227.700,62.200,
"2018-02-13 21:30:00",2.100,2.100,2.100,2.000,3.600,3.700,3.700,3.600,3283.400,661.100,224.500,61.600,
"2018-02-13 21:45:00",2.200,2.100,2.000,2.000,3.900,3.900,3.600,3.600,3291.100,665.200,226.100,62.000,
"2018-02-13 22:00:00",1.900,2.000,2.400,2.100,3.300,3.600,4.100,3.800,3282.600,661.300,228.200,62.800,
"2018-02-13 22:15:00",2.300,2.300,2.100,2.100,4.700,4.300,3.900,3.800,3305.400,676.900,231.100,63.600,
"2018-02-13 22:30:00",6.000,4.700,9.500,4.000,14.600,11.100,23.600,8.800,3341.400,709.200,342.700,93.200,
"2018-02-13 22:45:00",7.000,55.700,28.100,10.500,16.700,134.600,65.900,24.400,3329.900,1230.200,488.000,158.700,
"2018-02-13 23:00:00",4.100,5.100,4.500,11.100,9.800,12.800,11.200,26.200,3309.200,710.100,270.700,169.300,
"2018-02-13 23:15:00",2.600,2.400,6.400,12.100,4.900,4.600,14.900,28.900,3285.200,665.400,273.300,179.800,
"2018-02-13 23:30:00",11.400,5.300,3.800,10.700,23.700,14.300,9.400,25.300,3448.300,848.700,322.100,174.700,
"2018-02-13 23:45:00",2.200,2.400,5.600,5.100,3.900,4.500,11.600,11.800,3294.700,690.000,316.600,131.800,
