Time,PM1_1M,PM1_5M,PM1_15M,PM1_1H,PM2P5_1M,PM2P5_5M,PM2P5_15M,PM2P5_1H,PM10_1M,PM10_5M,PM10_15M,PM10_1H
"2018-02-07 09:45:00",0.900,1.000,1.000,1.200,2.200,2.400,2.500,3.700,3286.700,669.200,235.000,86.600,
"2018-02-07 10:00:00",1.100,1.200,1.100,1.200,3.000,3.400,2.800,3.400,3296.600,680.200,234.300,80.700,
"2018-02-07 10:15:00",1.100,1.300,2.100,1.400,2.900,3.500,6.600,4.300,3300.500,680.200,275.300,88.700,
"2018-02-07 10:30:00",1.000,1.100,1.000,1.300,2.500,2.800,2.600,3.600,3300.100,677.600,235.800,81.300,
"2018-02-07 10:45:00",4.400,2.500,1.900,1.500,15.600,7.400,5.300,4.300,3416.000,711.200,258.500,87.100,
"2018-02-07 11:00:00",1.200,1.100,1.300,1.600,2.700,2.500,2.900,4.400,3289.700,667.500,236.100,87.600,
"2018-02-07 11:15:00",3.100,1.700,4.400,2.100,8.800,4.200,12.900,5.900,3340.700,683.500,294.400,92.400,
"2018-02-07 11:30:00",4.300,4.800,4.200,2.900,11.100,12.600,11.200,8.100,3349.500,727.000,281.500,103.800,
"2018-02-07 11:45:00",3.400,2.600,5.000,3.700,9.100,6.700,14.000,10.200,3335.600,701.400,313.200,117.500,
"2018-02-07 12:00:00",2.700,2.200,2.400,4.000,6.600,5.000,5.800,11.000,3315.300,683.100,253.800,121.900,
"2018-02-07 12:15:00",3.100,3.000,2.400,3.500,7.200,7.300,5.700,9.100,3319.600,700.300,260.100,113.300,
"2018-02-07 12:30:00",3.500,3.200,3.000,3.200,8.000,7.500,7.000,8.100,3320.900,700.400,260.600,108.100,
"2018-02-07 12:45:00",2.600,2.600,3.000,2.700,5.900,6.100,6.900,6.300,3309.900,696.200,266.100,96.300,
"2018-02-07 13:00:00",4.000,3.000,6.800,3.800,7.300,6.000,18.200,9.400,3313.000,693.300,350.200,120.400,
"2018-02-07 13:15:00",1.800,2.000,2.600,3.800,3.900,4.300,5.100,9.300,3303.900,684.700,248.100,117.400,
"2018-02-07 13:30:00",1.600,2.000,2.100,3.600,3.400,4.200,5.200,8.800,3302.000,681.300,258.000,116.800,
"2018-02-07 13:45:00",1.500,1.500,1.400,3.200,3.500,3.600,3.300,7.900,3295.300,683.900,240.400,110.300,
"2018-02-07 14:00:00",1.600,2.600,2.300,2.100,4.200,6.300,4.700,4.500,3313.000,702.000,249.700,85.200,
"2018-02-07 14:15:00",0.800,1.000,1.400,1.800,1.900,2.300,3.100,4.000,3290.000,671.900,239.400,83.000,
"2018-02-07 14:30:00",0.900,0.800,1.300,1.600,2.100,1.900,3.100,3.500,3286.400,666.100,243.000,79.300,
"2018-02-07 14:45:00",1.800,1.500,1.200,1.500,3.300,3.700,3.100,3.500,3294.000,685.600,243.500,80.000,
"2018-02-07 15:00:00",1.500,2.400,1.600,1.400,3.900,4.800,3.600,3.200,3305.900,680.700,243.500,78.500,
"2018-02-07 15:15:00",1.700,1.200,1.200,1.300,5.800,3.100,2.900,3.200,3329.300,674.500,236.100,77.700,
"2018-02-07 15:30:00",1.100,2.700,1.700,1.400,2.400,8.700,4.800,3.600,3287.100,716.900,253.800,80.400,
"2018-02-07 15:45:00",0.900,1.000,1.300,1.400,2.200,2.900,3.400,3.700,3298.400,680.300,246.900,81.200,
"2018-02-07 16:00:00",1.500,1.300,1.500,1.400,4.300,3.000,3.700,3.700,3311.600,675.200,245.900,81.800,
"2018-02-07 16:15:00",0.700,0.800,1.000,1.400,1.800,2.100,2.600,3.600,3284.700,669.700,240.100,82.800,
"2018-02-07 16:30:00",0.700,0.800,1.100,1.200,1.800,2.100,2.500,3.100,3289.600,667.000,237.600,78.800,
"2018-02-07 16:45:00",1.200,1.700,1.500,1.300,2.600,5.900,4.600,3.400,3286.800,700.100,251.300,79.900,
"2018-02-07 17:00:00",0.700,1.000,1.500,1.300,1.500,2.300,4.500,3.500,3283.900,665.200,251.800,81.400,
"2018-02-07 17:15:00",5.100,3.600,2.000,1.500,24.300,14.300,6.800,4.600,3449.200,794.500,278.200,90.900,
"2018-02-07 17:30:00",2.500,2.800,2.200,1.800,4.600,5.600,5.500,5.300,3289.700,677.400,248.400,93.600,
"2018-02-07 17:45:00",1.400,1.200,1.500,1.800,4.800,3.700,4.100,5.200,3310.600,683.400,243.300,91.600,
"2018-02-07 18:00:00",11.700,4.800,3.100,2.200,40.000,15.000,9.800,6.500,3575.600,747.300,276.200,97.700,
"2018-02-07 18:15:00",1.900,4.300,7.800,3.500,4.900,9.100,17.500,8.600,3300.400,694.000,299.400,98.400,
"2018-02-07 18:30:00",8.000,7.800,9.600,5.300,12.400,14.900,20.000,12.300,3310.600,717.200,311.800,114.200,
"2018-02-07 18:45:00",1.200,1.400,2.400,5.500,3.100,3.500,6.200,12.800,3291.700,671.000,249.500,115.800,
"2018-02-07 19:00:00",9.400,10.500,7.200,6.700,14.000,16.700,13.800,14.400,3302.100,693.400,274.000,119.900,
"2018-02-07 19:15:00",3.900,5.700,4.600,5.900,7.200,10.700,9.600,12.400,3298.200,694.400,256.400,109.100,
"2018-02-07 19:30:00",10.900,11.100,5.200,4.800,18.100,22.600,11.500,10.300,3322.600,735.500,263.500,97.000,
"2018-02-07 19:45:00",4.400,1.900,3.800,5.200,19.300,6.900,7.800,10.700,3439.200,709.700,251.500,97.500,
"2018-02-07 20:00:00",2.100,3.900,2.500,4.000,5.200,13.700,8.000,9.200,3301.600,780.800,280.200,99.100,
"2018-02-07 20:15:00",3.500,3.100,2.700,3.600,7.000,6.900,6.200,8.400,3293.400,681.000,241.000,95.200,
"2018-02-07 20:30:00",6.700,4.700,5.700,3.700,11.200,9.500,11.600,8.400,3294.900,689.200,259.700,94.300,
"2018-02-07 20:45:00",1.300,1.500,6.000,4.200,3.000,3.200,10.500,9.100,3284.500,663.600,245.500,92.800,
"2018-02-07 21:00:00",1.200,1.100,1.200,3.900,2.800,2.600,2.800,7.800,3284.700,664.200,229.600,80.100,
"2018-02-07 21:15:00",9.300,6.500,3.200,4.000,13.600,9.700,5.200,7.500,3296.700,670.400,228.600,77.000,
"2018-02-07 21:30:00",1.100,1.300,7.300,4.400,2.600,3.200,11.800,7.600,3287.000,678.800,255.800,76.100,
"2018-02-07 21:45:00",1.200,1.200,2.000,3.400,2.800,2.900,5.900,6.400,3287.300,668.800,279.300,84.500,
"2018-02-07 22:00:00",1.500,1.400,3.700,4.000,3.300,3.100,11.000,8.500,3297.500,670.700,308.700,104.300,
"2018-02-07 22:15:00",2.300,2.400,2.200,3.800,5.800,6.100,5.300,8.500,3296.100,679.900,239.200,106.900,
"2018-02-07 22:30:00",15.200,27.500,13.900,5.400,35.600,67.900,35.700,14.500,3390.000,941.900,397.100,142.200,
"2018-02-07 22:45:00",7.900,7.300,8.700,7.100,18.600,17.300,21.000,18.200,3341.000,711.900,315.600,151.300,
"2018-02-07 23:00:00",3.100,2.900,4.100,7.200,7.400,6.800,9.900,18.000,3306.500,676.800,251.800,137.100,
"2018-02-07 23:15:00",2.200,2.300,2.800,7.400,5.200,5.300,6.500,18.300,3298.500,673.800,240.500,137.400,
"2018-02-07 23:30:00",2.200,2.100,7.800,5.900,5.200,5.000,19.000,14.100,3295.200,674.900,304.600,114.300,
"2018-02-07 23:45:00",2.700,2.300,2.200,4.200,8.100,6.100,6.300,10.400,3383.900,697.600,279.400,105.200,
