Time,PM1_1M,PM1_5M,PM1_15M,PM1_1H,PM2P5_1M,PM2P5_5M,PM2P5_15M,PM2P5_1H,PM10_1M,PM10_5M,PM10_15M,PM10_1H
"2018-02-09 11:45:00",2.100,2.100,2.000,1.700,4.600,4.900,5.700,5.000,22.900,24.100,50.300,36.800,
"2018-02-09 12:00:00",2.600,2.800,2.800,2.000,5.700,5.800,6.000,5.400,39.500,33.700,32.500,38.000,
"2018-02-09 12:15:00",3.400,2.400,2.100,2.200,8.900,6.100,5.300,5.500,48.800,33.200,31.100,37.300,
"2018-02-09 12:30:00",1.400,1.300,1.500,2.100,3.200,3.300,3.800,5.200,14.600,16.400,20.700,33.700,
"2018-02-09 12:45:00",1.200,1.100,1.100,1.900,2.500,2.500,2.600,4.400,12.500,13.200,14.200,24.600,
"2018-02-09 13:00:00",9.200,2.900,1.700,1.600,29.900,8.600,4.500,4.100,217.300,59.500,28.300,23.700,
"2018-02-09 13:15:00",1.300,1.200,1.200,1.400,2.800,2.700,2.600,3.400,13.500,14.700,13.900,19.300,
"2018-02-09 13:30:00",1.300,1.400,1.300,1.300,3.000,3.100,3.000,3.200,16.400,13.800,13.800,17.500,
"2018-02-09 13:45:00",1.500,1.400,1.400,1.400,3.300,3.200,3.000,3.300,14.900,14.300,14.500,17.600,
"2018-02-09 14:00:00",1.400,1.300,1.200,1.300,3.300,2.900,2.800,2.900,11.300,11.300,11.700,13.500,
"2018-02-09 14:15:00",1.100,1.300,2.500,1.600,2.200,2.800,7.400,4.100,6.100,11.900,60.800,25.200,
"2018-02-09 14:30:00",1.300,1.300,1.300,1.600,2.800,2.700,2.800,4.000,13.300,11.700,16.200,25.800,
"2018-02-09 14:45:00",1.000,1.000,1.100,1.500,2.200,2.000,2.400,3.800,6.100,6.400,8.200,24.200,
"2018-02-09 15:00:00",0.900,0.900,1.000,1.500,1.800,1.900,2.000,3.600,6.600,5.300,6.900,23.000,
"2018-02-09 15:15:00",0.900,0.900,0.900,1.100,1.900,1.700,1.800,2.200,5.800,5.200,5.200,9.100,
"2018-02-09 15:30:00",1.800,1.400,1.100,1.000,4.000,3.200,2.400,2.100,12.100,15.700,11.200,7.900,
"2018-02-09 15:45:00",1.600,1.300,1.300,1.000,5.500,4.200,3.700,2.500,47.900,36.800,29.400,13.200,
"2018-02-09 16:00:00",0.900,1.000,1.200,1.100,2.100,2.700,4.100,3.000,10.100,16.200,31.100,19.200,
"2018-02-09 16:15:00",0.700,0.800,0.800,1.100,1.800,2.400,2.000,3.000,14.000,19.600,11.400,20.800,
"2018-02-09 16:30:00",0.900,0.800,0.800,1.000,1.900,1.700,1.900,2.900,8.900,7.400,11.100,20.700,
"2018-02-09 16:45:00",1.500,1.600,1.300,1.000,4.600,4.300,3.500,2.800,27.800,23.500,21.300,18.700,
"2018-02-09 17:00:00",0.700,0.700,0.900,0.900,1.600,1.700,2.600,2.500,4.100,5.700,12.800,14.200,
"2018-02-09 17:15:00",1.000,0.700,0.700,0.900,2.600,1.700,1.700,2.400,10.600,5.600,6.300,12.900,
"2018-02-09 17:30:00",0.700,0.600,0.600,0.900,1.400,1.300,1.400,2.300,2.600,3.500,4.200,11.100,
"2018-02-09 17:45:00",0.600,0.600,0.600,0.700,1.300,1.400,1.300,1.700,2.900,4.000,3.500,6.700,
"2018-02-09 18:00:00",0.700,0.700,0.600,0.700,1.600,1.500,1.300,1.400,5.400,4.600,3.900,4.500,
"2018-02-09 18:15:00",0.900,1.000,1.100,0.700,2.300,2.500,2.900,1.700,11.500,14.100,18.900,7.600,
"2018-02-09 18:30:00",0.700,0.700,0.700,0.800,1.900,1.900,1.800,1.800,16.900,14.600,12.200,9.600,
"2018-02-09 18:45:00",0.600,0.700,0.800,0.800,1.300,1.800,2.100,2.000,4.100,10.400,13.800,12.200,
"2018-02-09 19:00:00",0.600,0.700,0.700,0.800,1.400,1.500,1.400,2.100,4.700,5.100,4.800,12.400,
