Time,PM1_1M,PM1_5M,PM1_15M,PM1_1H,PM2P5_1M,PM2P5_5M,PM2P5_15M,PM2P5_1H,PM10_1M,PM10_5M,PM10_15M,PM10_1H
"2018-02-16 07:15:00",0.300,0.300,0.300,0.300,0.500,0.400,0.400,0.500,0.700,1.400,1.100,1.100,
"2018-02-16 07:30:00",0.200,0.200,0.200,0.300,0.400,0.400,0.400,0.400,0.400,0.700,0.800,1.000,
"2018-02-16 07:45:00",0.200,0.200,0.200,0.200,0.400,0.300,0.300,0.400,0.500,0.900,0.700,0.900,
"2018-02-16 08:00:00",0.300,0.300,0.300,0.200,0.500,0.400,0.400,0.400,2.200,0.800,1.100,0.900,
"2018-02-16 08:15:00",0.500,1.300,1.200,0.500,0.800,1.800,1.800,0.700,1.200,3.300,3.100,1.400,
"2018-02-16 08:30:00",0.600,0.400,0.400,0.500,0.900,0.600,0.700,0.800,1.000,1.900,1.800,1.600,
"2018-02-16 08:45:00",0.600,0.500,0.500,0.600,0.900,0.700,0.700,0.900,1.200,1.200,1.100,1.700,
"2018-02-16 09:00:00",0.600,0.600,1.200,0.800,0.900,1.000,1.700,1.200,2.500,2.300,3.000,2.200,
"2018-02-16 09:15:00",0.400,0.400,0.500,0.700,0.700,0.600,0.800,1.000,2.200,1.700,1.800,1.900,
"2018-02-16 09:30:00",0.400,0.400,0.400,0.700,0.600,0.500,0.600,1.000,0.800,1.200,1.300,1.800,
"2018-02-16 09:45:00",0.500,0.500,0.400,0.600,0.700,0.700,0.600,0.900,0.900,1.400,1.300,1.800,
"2018-02-16 10:00:00",0.400,0.300,0.400,0.400,0.600,0.500,0.700,0.700,0.700,0.900,1.100,1.400,
"2018-02-16 10:15:00",0.300,0.300,0.300,0.400,0.500,0.500,0.500,0.600,1.500,1.400,1.000,1.200,
"2018-02-16 10:30:00",0.300,0.300,0.300,0.400,0.500,0.500,0.400,0.500,0.600,1.300,1.100,1.100,
"2018-02-16 10:45:00",0.600,0.500,0.400,0.300,0.900,0.800,0.600,0.500,1.700,3.100,1.900,1.300,
"2018-02-16 11:00:00",0.200,0.300,0.400,0.300,0.400,0.500,0.700,0.600,1.900,2.000,2.100,1.500,
"2018-02-16 11:15:00",0.300,0.300,0.300,0.300,0.500,0.500,0.500,0.600,1.900,1.100,1.200,1.500,
"2018-02-16 11:30:00",0.300,0.300,0.300,0.300,0.500,0.600,0.500,0.600,1.100,2.700,1.900,1.800,
"2018-02-16 11:45:00",0.300,0.200,0.300,0.300,0.400,0.400,0.400,0.500,1.000,1.100,1.200,1.600,
"2018-02-16 12:00:00",0.300,0.300,0.300,0.300,0.500,0.500,0.500,0.500,1.300,1.900,1.700,1.500,
"2018-02-16 12:15:00",0.900,1.000,0.500,0.300,1.200,1.300,0.800,0.500,2.400,1.700,1.700,1.600,
"2018-02-16 12:30:00",0.500,0.400,0.600,0.400,0.800,0.700,0.900,0.600,2.100,1.600,1.500,1.500,
"2018-02-16 12:45:00",0.400,0.300,0.300,0.400,0.600,0.500,0.500,0.700,1.400,1.200,1.200,1.500,
"2018-02-16 13:00:00",0.200,0.200,0.200,0.400,0.400,0.300,0.400,0.600,2.400,1.100,1.300,1.400,
"2018-02-16 13:15:00",0.100,0.100,0.100,0.300,0.200,0.200,0.300,0.500,1.600,1.000,1.500,1.400,
"2018-02-16 13:30:00",0.100,0.200,0.200,0.200,0.300,0.300,0.300,0.400,0.800,1.400,1.500,1.400,
"2018-02-16 13:45:00",0.200,0.200,0.200,0.200,0.400,0.400,0.300,0.300,1.700,2.800,2.700,1.800,
"2018-02-16 14:00:00",0.300,0.200,0.200,0.200,0.500,0.400,0.400,0.300,2.500,2.000,2.400,2.000,
"2018-02-16 14:15:00",0.100,0.100,0.100,0.200,0.200,0.200,0.300,0.300,0.400,0.900,1.800,2.100,
"2018-02-16 14:30:00",0.100,0.100,0.100,0.100,0.200,0.200,0.200,0.300,0.200,0.400,0.700,1.900,
"2018-02-16 14:45:00",0.100,0.100,0.100,0.100,0.200,0.200,0.200,0.300,0.500,0.600,0.500,1.300,
"2018-02-16 15:00:00",0.100,0.100,0.100,0.100,0.200,0.200,0.100,0.200,0.200,0.300,0.400,0.800,
"2018-02-16 15:15:00",0.100,0.100,0.000,0.100,0.100,0.100,0.100,0.200,0.200,0.400,0.300,0.500,
"2018-02-16 15:30:00",0.100,0.000,0.000,0.100,0.200,0.100,0.100,0.100,1.000,0.300,0.300,0.300,
"2018-02-16 15:45:00",0.100,0.100,0.000,0.000,0.100,0.100,0.100,0.100,0.300,0.400,0.200,0.300,
"2018-02-16 16:00:00",0.100,0.000,0.000,0.000,0.100,0.100,0.100,0.100,1.400,0.500,0.300,0.300,
"2018-02-16 16:15:00",0.100,0.000,0.000,0.000,0.100,0.100,0.100,0.100,0.200,1.300,0.600,0.400,
"2018-02-16 16:30:00",0.100,0.100,0.000,0.000,0.100,0.100,0.100,0.100,0.100,0.200,0.600,0.400,
"2018-02-16 16:45:00",0.000,0.000,0.000,0.000,0.100,0.100,0.100,0.100,0.500,0.200,0.200,0.400,
"2018-02-16 17:00:00",0.100,0.000,0.000,0.000,0.200,0.100,0.100,0.100,0.200,0.200,0.400,0.400,
"2018-02-16 17:15:00",0.100,0.100,0.100,0.000,0.300,0.200,0.100,0.100,0.500,0.300,0.300,0.300,
"2018-02-16 17:30:00",0.200,0.200,0.100,0.100,0.400,0.400,0.300,0.200,1.300,1.100,0.700,0.400,
